Date,adjclose,close,high,low,open,volume,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1998-02-18,0.25364598631858826,0.25364598631858826,0.2572920024394989,0.25260400772094727,0.2572920024394989,59424000,0.49149913,0.33177098631858826,0.078125,0.0
1998-02-23,0.27031299471855164,0.27031299471855164,0.27083298563957214,0.26041701436042786,0.2645829916000366,79560000,0.56152487,0.3291670083999634,0.05885401368141174,0.0
1998-02-26,0.3031249940395355,0.3031249940395355,0.3041670024394989,0.2718749940395355,0.27317699790000916,307464000,0.42767158,0.3499999940395356,0.046875000000000056,0.0
1998-02-27,0.3208329975605011,0.3208329975605011,0.33177098631858826,0.299219012260437,0.30104199051856995,494136000,0.34676313,0.3499999940395356,0.02916699647903448,0.0
1998-03-02,0.31770798563957214,0.31770798563957214,0.3218750059604645,0.3125,0.31614598631858826,219144000,0.2376043,0.34921899437904363,0.0,-0.03151100873947149
1998-03-04,0.3059900104999542,0.3059900104999542,0.30937498807907104,0.29166701436042786,0.30000001192092896,146280000,0.28102452,0.34036499261856085,0.0,-0.03437498211860662
1998-03-16,0.3291670083999634,0.3291670083999634,0.3364579975605011,0.3291670083999634,0.3315100073814392,66240000,0.44311383,0.36927101016044617,0.04010400176048279,0.0
1998-03-20,0.3499999940395355,0.3499999940395355,0.35364601016044617,0.34635400772094727,0.3499999940395355,128256000,0.5822169,0.39296901226043707,0.042969018220901545,0.0
1998-03-25,0.3403649926185608,0.3403649926185608,0.3572919964790344,0.3375000059604645,0.35416701436042786,225792000,0.6232242,0.41041699051857,0.07005199790000921,0.0
1998-03-26,0.3447920083999634,0.3447920083999634,0.34895798563957214,0.33125001192092896,0.34062498807907104,157560000,0.58834755,0.3953129947185517,0.05052098631858831,0.0
1998-04-16,0.41041699051856995,0.41041699051856995,0.41380199790000916,0.388280987739563,0.40052101016044617,324888000,0.43815896,0.37916699051856995,-0.03125,0.0
1998-04-23,0.3375000059604645,0.3375000059604645,0.36250001192092896,0.3354170024394989,0.36250001192092896,245064000,0.5599313,0.3815099895000458,0.0440099835395813,0.0
1998-04-24,0.35364601016044617,0.35364601016044617,0.3656249940395355,0.33958300948143005,0.3416669964790344,335712000,0.5193419,0.37343800067901617,0.019791990518570002,0.0
1998-05-05,0.3904950022697449,0.3904950022697449,0.3979170024394989,0.38802099227905273,0.3916670083999634,119976000,0.320219,0.36093801259994507,0.0,0.029556989669799805
1998-05-06,0.37656301259994507,0.37656301259994507,0.3916670083999634,0.3755210041999817,0.3916670083999634,148776000,0.5275044,0.35807299613952637,-0.0184900164604187,0.0
1998-05-07,0.37916699051856995,0.37916699051856995,0.38749998807907104,0.3677079975605011,0.37916699051856995,277752000,0.65432173,0.36718800663948065,-0.0119789838790893,0.0
1998-05-15,0.3734380006790161,0.3734380006790161,0.38541701436042786,0.3729169964790344,0.3828130066394806,92568000,0.572639,0.3854170143604279,0.011979013681411799,0.0
1998-05-20,0.36927101016044617,0.36927101016044617,0.3812499940395355,0.3677079975605011,0.37656301259994507,80976000,0.666161,0.5208330154418945,0.15156200528144836,0.0
1998-05-29,0.3671880066394806,0.3671880066394806,0.37083300948143005,0.35624998807907104,0.3578130006790161,172824000,0.385337,0.6317710280418396,0.264583021402359,0.0
1998-06-05,0.3687500059604645,0.3687500059604645,0.36979201436042786,0.359375,0.36458298563957214,68544000,0.5798122,0.7854170203208923,0.41666701436042786,0.0
1998-06-08,0.38541701436042786,0.38541701436042786,0.38593798875808716,0.36250001192092896,0.36510398983955383,109260000,0.63528055,0.8229169845581055,0.4374999701976776,0.0
1998-07-02,1.0333329439163208,1.0333329439163208,1.0458329916000366,0.9375,0.9645829796791077,1045596000,0.8657386,1.0354169607162476,0.0,-0.002084016799926758
1998-07-08,0.8927080035209656,0.8927080035209656,0.9916669726371765,0.8531249761581421,0.9322919845581055,1166232000,0.7808605,0.8984379768371582,0.0,-0.005729973316192627
1998-07-09,0.8791670203208923,0.8791670203208923,0.9708330035209656,0.875,0.921875,589860000,0.5888084,0.9479169845581055,0.0,-0.06874996423721313
1998-07-24,1.0354169607162476,1.0354169607162476,1.0958329439163208,0.9750000238418579,1.0770829916000366,579480000,0.84759253,1.0229170322418213,0.0,0.01249992847442627
1998-09-17,0.6416670083999634,0.6416670083999634,0.6958330273628235,0.637499988079071,0.6703130006790161,849156000,0.6130236,0.7182289958000183,0.0,-0.07656198740005493
1998-09-24,0.8510419726371765,0.8510419726371765,0.9739580154418945,0.8458330035209656,0.8927080035209656,1022484000,0.5517462,0.8088539838790894,0.0,0.04218798875808716
1998-10-09,0.7598959803581238,0.7598959803581238,0.765625,0.6979169845581055,0.7520830035209656,414540000,0.5931877,1.0536459684371948,0.0,-0.29374998807907104
1998-10-14,0.7791669964790344,0.7791669964790344,0.8135420083999634,0.7479169964790344,0.7588539719581604,311808000,0.80783266,1.0817710161209106,0.3026040196418762,0.0
1998-10-15,0.8088539838790894,0.8088539838790894,0.815625011920929,0.7708330154418945,0.7854170203208923,339420000,0.89717406,1.0708329677581787,0.26197898387908936,0.0
1998-10-20,0.8895829916000366,0.8895829916000366,0.9375,0.8885419964790344,0.90625,383352000,0.9531852,1.0979169607162476,0.20833396911621094,0.0
1998-10-21,0.9166669845581055,0.9166669845581055,0.918749988079071,0.8802080154418945,0.9119790196418762,252360000,0.95900244,1.0552079677581787,0.13854098320007324,0.0
1998-10-23,0.9677079916000366,0.9677079916000366,0.9859380125999451,0.9510419964790344,0.9541670083999634,272496000,0.95588696,1.0645829439163208,0.0,-0.09687495231628418
1998-11-03,1.0505210161209106,1.0505210161209106,1.108854055404663,1.0479170083999634,1.0927079916000366,367764000,0.8519186,1.787500023841858,0.0,-0.7369790077209473
1998-11-10,1.0979169607162476,1.0979169607162476,1.1666669845581055,1.0677080154418945,1.068750023841858,687516000,1.0688269,1.662500023841858,0.0,-0.5645830631256104
1998-11-13,1.0645829439163208,1.0645829439163208,1.1124999523162842,1.0476560592651367,1.0994789600372314,178812000,1.0805392,1.5916670560836792,0.5270841121673584,0.0
1998-11-19,1.2770830392837524,1.2770830392837524,1.462499976158142,1.274999976158142,1.4249999523162842,777912000,0.9015902,1.8583329916000366,0.0,-0.5812499523162842
1998-11-24,1.787500023841858,1.787500023841858,1.9427080154418945,1.7083330154418945,1.8666670322418213,1633512000,1.0743431,2.4083330631256104,0.0,-0.6208330392837524
1998-11-25,1.7526040077209473,1.7526040077209473,1.8624999523162842,1.7083330154418945,1.8041670322418213,550452000,0.9233044,2.3062500953674316,0.0,-0.5536460876464844
1998-12-02,1.662500023841858,1.662500023841858,1.7291669845581055,1.6463539600372314,1.7244789600372314,592980000,1.6501757,2.7083330154418945,0.0,-1.0458329916000366
1998-12-08,1.7005209922790527,1.7005209922790527,1.7156250476837158,1.5708329677581787,1.5802079439163208,510996000,1.7463379,2.6770830154418945,0.9765620231628418,0.0
1998-12-10,1.7760419845581055,1.7760419845581055,1.8666670322418213,1.7468750476837158,1.8135420083999634,607236000,1.6629612,2.957813024520874,0.0,-1.1817710399627686
1998-12-11,1.8583329916000366,1.8583329916000366,1.8666670322418213,1.75,1.750520944595337,509352000,1.6042627,3.1124999523162837,0.0,-1.2541669607162471
1998-12-22,2.686458110809326,2.686458110809326,2.7416670322418213,2.5718750953674316,2.7244789600372314,635208000,2.0491054,3.450000047683716,0.0,-0.7635419368743896
1999-01-05,3.112499952316284,3.112499952316284,3.2437500953674316,2.6624999046325684,2.739063024520874,1257464000,2.853741,3.140625,0.0,-0.02812504768371582
1999-01-22,3.075000047683716,3.075000047683716,3.1468749046325684,2.46875,2.487499952316284,875316000,3.019034,2.612499952316284,0.0,0.46250009536743164
1999-01-25,2.809375047683716,2.809375047683716,3.0843749046325684,2.75,3.0374999046325684,546476000,2.667504,2.465625047683716,0.0,0.34375
1999-01-29,2.92343807220459,2.92343807220459,3.0406250953674316,2.875,3.0406250953674316,327920000,2.7522676,2.6624999046325684,0.0,0.2609381675720215
1999-02-08,2.7281250953674316,2.7281250953674316,2.878124952316284,2.643749952316284,2.859375,251964000,3.2337832,3.03281307220459,0.3046879768371582,0.0
1999-02-12,2.612499952316284,2.612499952316284,2.746875047683716,2.590625047683716,2.700000047683716,155308000,2.8286963,3.054687976837158,0.442188024520874,0.0
1999-03-11,3.371875047683716,3.371875047683716,3.5687499046325684,3.2750000953674316,3.4937500953674316,325044000,3.5448651,4.275000095367432,0.9031250476837158,0.0
1999-03-17,3.2750000953674316,3.2750000953674316,3.3375000953674316,3.206249952316284,3.28281307220459,157348000,3.7516344,4.474999904632568,1.1999998092651367,0.0
1999-03-18,3.460937976837158,3.460937976837158,3.5,3.309375047683716,3.3218750953674316,246004000,3.7633486,4.571875095367432,1.1109371185302734,0.0
1999-03-19,3.37656307220459,3.37656307220459,3.5765628814697266,3.375,3.546875,214504000,3.756159,4.61093807220459,1.234375,0.0
1999-03-29,3.7406249046325684,3.7406249046325684,3.7874999046325684,3.700000047683716,3.75,377760000,3.4379184,4.300000190734863,0.0,-0.5593752861022949
1999-04-08,4.474999904632568,4.474999904632568,4.603125095367432,4.150000095367432,4.3703131675720215,229756000,4.8213406,4.206250190734863,-0.2687497138977051,0.0
1999-04-16,4.75,4.75,4.787499904632568,4.51718807220459,4.596875190734863,633204000,4.7370625,3.409374952316284,0.0,1.3406250476837158
1999-04-20,4.300000190734863,4.300000190734863,4.357812881469727,3.8375000953674316,3.9328129291534424,400100000,4.25069,3.7093749046325684,0.0,0.5906252861022949
1999-04-26,5.179687976837158,5.179687976837158,5.396874904632568,5.099999904632568,5.224999904632568,279700000,4.7936063,3.440624952316284,0.0,1.739063024520874
1999-05-14,3.309375047683716,3.309375047683716,3.3687500953674316,3.2453129291534424,3.328125,225336000,3.752984,2.934375047683716,-0.375,0.0
1999-05-18,3.315624952316284,3.315624952316284,3.4375,3.273437976837158,3.410938024520874,248156000,3.5918453,2.8499999046325684,-0.4656250476837158,0.0
1999-05-19,3.489063024520874,3.489063024520874,3.4906249046325684,3.3375000953674316,3.348438024520874,252384000,3.5571775,2.898437976837158,-0.5906250476837158,0.0
1999-05-21,3.2140629291534424,3.2140629291534424,3.299999952316284,3.143749952316284,3.268749952316284,160112000,3.5655324,2.299999952316284,-0.9140629768371582,0.0
1999-05-26,3.023437976837158,3.023437976837158,3.046875,2.612499952316284,2.82968807220459,423172000,3.188112,2.8234379291534424,-0.20000004768371582,0.0
1999-05-27,2.864063024520874,2.864063024520874,3.0140628814697266,2.8499999046325684,2.9906249046325684,271468000,3.0298223,2.78281307220459,-0.08124995231628418,0.0
1999-06-02,2.8031249046325684,2.8031249046325684,2.875,2.4281249046325684,2.6187500953674316,738128000,2.7829697,2.9437499046325684,0.0,-0.140625
1999-06-04,2.710937976837158,2.710937976837158,2.75,2.5406250953674316,2.640625,389836000,2.5235567,2.754688024520874,0.0,-0.04375004768371582
1999-06-16,2.7921879291534424,2.7921879291534424,2.825000047683716,2.5250000953674316,2.53281307220459,434144000,2.6640096,3.1343750953674316,0.0,-0.34218716621398926
1999-06-22,2.9375,2.9375,3.237499952316284,2.9124999046325684,3.07968807220459,334588000,2.9660523,3.375,0.4375,0.0
1999-06-30,3.128124952316284,3.128124952316284,3.231250047683716,2.875,2.9124999046325684,338124000,3.0593836,2.6703128814697266,0.0,0.4578120708465576
1999-07-15,3.489063024520874,3.489063024520874,3.5374999046325684,3.3343749046325684,3.375,455260000,3.3143046,2.4312500953674316,0.0,1.0578129291534424
1999-07-28,2.643749952316284,2.643749952316284,2.653125047683716,2.4906249046325684,2.5496089458465576,515672000,2.293111,2.828125,0.0,-0.18437504768371582
1999-08-02,2.3499999046325684,2.3499999046325684,2.5531249046325684,2.348438024520874,2.4593749046325684,339356000,2.4378633,2.9593749046325684,0.609375,0.0
1999-08-05,2.4312500953674316,2.4312500953674316,2.450000047683716,2.049999952316284,2.18906307220459,750340000,2.304297,3.2140629291534424,0.0,-0.7828128337860107
1999-08-10,2.2750000953674316,2.2750000953674316,2.304687976837158,2.049999952316284,2.1343750953674316,463900000,2.1551425,3.109375,0.0,-0.8343749046325684
1999-08-11,2.273437976837158,2.273437976837158,2.3812499046325684,2.129688024520874,2.309375047683716,513100000,2.1733255,2.976562976837158,0.0,-0.703125
1999-08-12,2.293750047683716,2.293750047683716,2.393749952316284,2.234375,2.2750000953674316,262816000,2.1918976,3.003124952316284,0.0,-0.7093749046325684
1999-08-13,2.4359378814697266,2.4359378814697266,2.4359378814697266,2.3531250953674316,2.375,215696000,2.3082132,3.121875047683716,0.0,-0.6859371662139893
1999-08-23,2.9593749046325684,2.9593749046325684,3.012500047683716,2.893749952316284,2.898437976837158,384120000,2.8710084,3.299999952316284,0.0,-0.3406250476837158
1999-08-30,2.981250047683716,2.981250047683716,3.25,2.9468750953674316,3.18906307220459,369888000,3.3017464,3.1124999523162837,0.13124990463256792,0.0
1999-08-31,3.109375,3.109375,3.117187976837158,2.804687976837158,2.9593749046325684,655848000,3.2715685,3.299999952316284,0.19062495231628418,0.0
1999-09-10,3.325000047683716,3.325000047683716,3.4000000953674316,3.2437500953674316,3.296875,248418000,3.5058138,3.862499952316284,0.5374999046325684,0.0
1999-10-01,3.862499952316284,3.862499952316284,3.9625000953674316,3.832813024520874,3.8499999046325684,208606000,3.2522898,3.9312500953674316,0.0,-0.06875014305114746
1999-10-04,3.8531250953674316,3.8531250953674316,3.987499952316284,3.7874999046325684,3.971874952316284,195148000,3.482758,4.137499809265137,0.0,-0.2843747138977051
1999-10-05,3.921875,3.921875,3.987499952316284,3.737499952316284,3.856250047683716,328402000,3.7551472,4.0625,0.0,-0.140625
1999-10-13,3.996875047683716,3.996875047683716,4.25,3.9781250953674316,4.125,231236000,4.781583,3.2906250953674316,-0.7062499523162842,0.0
1999-10-15,3.753124952316284,3.753124952316284,3.8531250953674316,3.6968750953674316,3.793750047683716,243738000,4.5303035,3.2468750476837154,-0.5062499046325688,0.0
1999-10-20,4.025000095367432,4.025000095367432,4.03125,3.817188024520874,3.9156250953674316,154710000,4.1674895,3.5999999046325684,-0.4250001907348633,0.0
1999-11-15,3.674999952316284,3.674999952316284,3.799999952316284,3.6656250953674316,3.78125,128744000,3.8950367,4.303124904632568,0.6281249523162842,0.0
1999-11-17,3.825000047683716,3.825000047683716,4.0,3.7718749046325684,3.8968749046325684,133148000,4.1437144,5.181250095367432,1.3562500476837158,0.0
1999-11-18,3.8968749046325684,3.8968749046325684,3.909374952316284,3.762500047683716,3.8375000953674316,116208000,4.2375684,5.334374904632568,1.4375,0.0
1999-12-22,4.884375095367432,4.884375095367432,5.028124809265137,4.775000095367432,5.028124809265137,118420000,5.3206663,3.296875,-1.5875000953674316,0.0
1999-12-28,4.115624904632568,4.115624904632568,4.324999809265137,4.078125,4.153124809265137,206086000,4.7475395,3.340625047683716,-0.7749998569488525,0.0
2000-01-03,4.46875,4.46875,4.478125095367432,3.9523439407348633,4.074999809265137,322352000,4.2851405,3.4625000953674316,0.0,1.0062499046325684
2000-01-13,3.296875,3.296875,3.359375,3.15625,3.246875047683716,208962000,3.4160118,3.9281249046325684,0.6312499046325684,0.0
2000-01-14,3.2125000953674316,3.2125000953674316,3.4312500953674316,3.200000047683716,3.3375000953674316,137072000,3.4633217,3.75,0.5374999046325684,0.0
2000-01-21,3.1031250953674316,3.1031250953674316,3.231250047683716,3.0,3.231250047683716,229238000,3.5899627,3.809375047683716,0.7062499523162842,0.0
2000-02-23,3.5218749046325684,3.5218749046325684,3.5875000953674316,3.234375,3.2437500953674316,168824000,3.7344427,3.1875,-0.33437490463256836,0.0
2000-03-06,3.1968750953674316,3.1968750953674316,3.362499952316284,3.140625,3.143749952316284,153316000,3.5240316,3.65625,0.45937490463256836,0.0
2000-03-24,3.6343750953674316,3.6343750953674316,3.762500047683716,3.565624952316284,3.731250047683716,194920000,3.707999,2.34375,-1.2906250953674316,0.0
2000-04-19,2.671875,2.671875,2.765625,2.5843749046325684,2.765625,107476000,2.5550537,2.7437500953674316,0.0,-0.07187509536743164
2000-04-26,2.674999952316284,2.674999952316284,2.871875047683716,2.6226561069488525,2.6656250953674316,240128000,2.8373852,3.049999952316284,0.375,0.0
2000-05-08,2.800781011581421,2.800781011581421,2.9625000953674316,2.7718749046325684,2.840625047683716,79000000,3.2366736,2.5875000953674316,-0.21328091621398926,0.0
2000-05-12,2.6875,2.6875,2.825000047683716,2.65625,2.734375,79392000,3.0906777,2.7249999046325684,0.03749990463256836,0.0
2000-05-16,2.953125,2.953125,2.9937500953674316,2.799999952316284,2.856250047683716,128644000,3.1118696,2.590625047683716,-0.3624999523162842,0.0
2000-05-17,3.049999952316284,3.049999952316284,3.1187500953674316,2.8499999046325684,2.859375,139972000,3.164835,2.59375,-0.4562499523162842,0.0
2000-06-07,2.590625047683716,2.590625047683716,2.609375,2.5062499046325684,2.59375,76824000,2.951077,1.8937499523162842,-0.6968750953674316,0.0
2000-06-09,2.609375,2.609375,2.6624999046325684,2.59375,2.596874952316284,38446000,3.0409815,1.8156249523162842,-0.7937500476837158,0.0
2000-06-13,2.450000047683716,2.450000047683716,2.4749999046325684,2.3125,2.409374952316284,95770000,2.9839914,1.8250000476837158,-0.625,0.0
2000-06-15,2.315624952316284,2.315624952316284,2.3968749046325684,2.265625,2.3499999046325684,71094000,2.818297,1.806249976158142,-0.5093749761581421,0.0
2000-06-29,1.8562500476837158,1.8562500476837158,1.9249999523162842,1.806249976158142,1.8562500476837158,179730000,1.5437697,2.0562500953674316,0.0,-0.20000004768371582
2000-07-06,1.803125023841858,1.803125023841858,1.868749976158142,1.7374999523162842,1.84375,135342000,2.180345,1.568750023841858,-0.234375,0.0
2000-07-11,1.65625,1.65625,1.7625000476837158,1.631250023841858,1.759374976158142,197930000,2.2206805,1.5125000476837158,-0.14374995231628418,0.0
2000-07-19,2.043750047683716,2.043750047683716,2.078125,1.9500000476837158,2.075000047683716,94874000,2.1758573,1.5437500476837158,-0.5,0.0
2000-07-20,2.015625,2.015625,2.168750047683716,1.975000023841858,2.046875,138914000,2.274199,1.521875023841858,-0.4937499761581421,0.0
2000-07-25,1.881250023841858,1.881250023841858,1.9375,1.662500023841858,1.837499976158142,555050000,2.3136373,1.8781249523162842,-0.0031250715255737305,0.0
2000-08-08,1.646875023841858,1.646875023841858,1.6687500476837158,1.6218750476837158,1.662500023841858,101012000,1.9674187,1.9812500476837158,0.3343750238418579,0.0
2000-09-11,2.1187500953674316,2.1187500953674316,2.2609379291534424,2.109375,2.1312499046325684,108942000,2.4676151,1.7937500476837158,-0.3250000476837158,0.0
2000-09-20,1.875,1.875,2.0250000953674316,1.868749976158142,2.0218749046325684,194896000,2.3972945,1.390625,-0.484375,0.0
2000-09-29,1.921875,1.921875,2.0625,1.881250023841858,1.9500000476837158,130342000,2.1985097,1.540624976158142,-0.3812500238418579,0.0
2000-10-05,1.678125023841858,1.678125023841858,1.8312499523162842,1.600000023841858,1.759374976158142,139326000,2.0424137,1.84375,0.1656249761581421,0.0
2000-10-13,1.421875,1.421875,1.443750023841858,1.1749999523162842,1.212499976158142,152668000,1.529915,1.8781249523162842,0.4562499523162842,0.0
2000-11-08,1.693750023841858,1.693750023841858,1.850000023841858,1.662500023841858,1.7999999523162842,116706000,2.281319,1.2343750000000002,-0.4593750238418577,0.0
2000-11-10,1.5031249523162842,1.5031249523162842,1.59375,1.5,1.537500023841858,105112000,2.0844226,1.328125,-0.17499995231628418,0.0
2000-11-24,1.446874976158142,1.446874976158142,1.4562499523162842,1.303125023841858,1.321094036102295,152786000,1.4756613,1.1437499523162842,-0.3031250238418579,0.0
2000-11-29,1.3468749523162842,1.3468749523162842,1.375,1.212499976158142,1.256250023841858,229264000,1.4597151,0.8343750238418579,-0.5124999284744263,0.0
2000-12-06,1.181249976158142,1.181249976158142,1.2999999523162842,1.181249976158142,1.234375,176516000,1.4102933,0.8687499761581421,-0.3125,0.0
2000-12-15,1.1437499523162842,1.1437499523162842,1.212499976158142,1.100000023841858,1.1124999523162842,174274000,1.4313419,0.8187500238418579,-0.32499992847442627,0.0
2001-02-09,0.668749988079071,0.668749988079071,0.737500011920929,0.668749988079071,0.715624988079071,149080000,0.8453148,0.6312500238418579,-0.037499964237213135,0.0
2001-02-23,0.590624988079071,0.590624988079071,0.6031249761581421,0.5531250238418579,0.59375,102998000,0.8100141,0.550000011920929,-0.04062497615814209,0.0
2001-03-05,0.6312500238418579,0.6312500238418579,0.653124988079071,0.574999988079071,0.6187499761581421,470014000,0.62984025,0.546999990940094,0.0,0.08425003290176392
2001-03-09,0.612500011920929,0.612500011920929,0.625,0.5687500238418579,0.5718749761581421,177134000,0.6165672,0.5115000009536743,-0.10100001096725464,0.0
2001-03-16,0.550000011920929,0.550000011920929,0.5531250238418579,0.512499988079071,0.53125,139684000,0.90856266,0.4185000061988831,-0.13150000572204584,0.0
2001-03-21,0.5,0.5,0.5218750238418579,0.5,0.518750011920929,110132000,0.81329966,0.6660000085830688,0.16600000858306885,0.0
2001-03-23,0.5093749761581421,0.5093749761581421,0.5406249761581421,0.49687498807907104,0.528124988079071,75088000,0.769351,0.7014999985694885,0.19212502241134644,0.0
2001-04-05,0.4560000002384186,0.4560000002384186,0.4650000035762787,0.4359999895095825,0.45100000500679016,108484000,0.6827933,0.7634999752044678,0.3074999749660492,0.0
2001-04-10,0.6004999876022339,0.6004999876022339,0.675000011920929,0.5600000023841858,0.5619999766349792,377208000,0.56674397,0.8554999828338623,0.0,-0.2549999952316284
2001-04-12,0.7335000038146973,0.7335000038146973,0.7505000233650208,0.6499999761581421,0.6524999737739563,230600000,0.53445435,0.878000020980835,0.0,-0.1445000171661377
2001-04-17,0.7369999885559082,0.7369999885559082,0.7434999942779541,0.6875,0.690500020980835,101470000,0.7437143,0.8090000152587891,0.07200002670288086,0.0
2001-04-18,0.8270000219345093,0.8270000219345093,0.9079999923706055,0.7774999737739563,0.7829999923706055,391100000,0.8686656,0.7505000233650208,-0.07649999856948853,0.0
2001-05-02,0.8554999828338623,0.8554999828338623,0.8715000152587891,0.8420000076293945,0.8569999933242798,149944000,1.1344059,0.7799999713897705,-0.0755000114440918,0.0
2001-05-09,0.7505000233650208,0.7505000233650208,0.7829999923706055,0.75,0.7774999737739563,93420000,1.0891545,0.8345000147819519,0.08399999141693115,0.0
2001-05-21,0.8190000057220459,0.8190000057220459,0.8209999799728394,0.737500011920929,0.7475000023841858,144648000,0.9369032,0.7319999933242798,-0.08700001239776611,0.0
2001-05-24,0.8374999761581421,0.8374999761581421,0.8374999761581421,0.762499988079071,0.7854999899864197,106698000,0.9855957,0.6244999766349792,-0.21299999952316284,0.0
2001-05-25,0.8544999957084656,0.8544999957084656,0.8765000104904175,0.8184999823570251,0.8324999809265137,138574000,1.017281,0.5914999842643739,-0.2630000114440917,0.0
2001-05-31,0.8345000147819519,0.8345000147819519,0.8600000143051147,0.7875000238418579,0.7919999957084656,192640000,1.0152103,0.6539999842643738,-0.18050003051757812,0.0
2001-06-05,0.8220000267028809,0.8220000267028809,0.8960000276565552,0.800000011920929,0.8529999852180481,255162000,1.0377376,0.6625000238418579,-0.15950000286102295,0.0
2001-06-21,0.6539999842643738,0.6539999842643738,0.6600000262260437,0.6294999718666077,0.6340000033378601,195548000,0.7758974,0.8489999771118164,0.19499999284744263,0.0
2001-06-25,0.640500009059906,0.640500009059906,0.6570000052452087,0.6284999847412109,0.6355000138282776,138940000,0.7596707,0.8174999952316284,0.1769999861717224,0.0
2001-07-02,0.7264999747276306,0.7264999747276306,0.7354999780654907,0.6924999952316284,0.7049999833106995,126690000,0.95795166,0.6029999852180481,-0.12349998950958252,0.0
2001-07-16,0.8004999756813049,0.8004999756813049,0.8709999918937683,0.8004999756813049,0.847000002861023,146316000,1.047926,0.5950000286102295,-0.20549994707107544,0.0
2001-07-17,0.8174999952316284,0.8174999952316284,0.8245000243186951,0.7914999723434448,0.7919999957084656,74124000,1.0665185,0.5799999833106995,-0.23750001192092896,0.0
